STATION,STATION_NAME,DATE,TAVG,TMAX,TMIN,TOBS
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140501,-9999,84,62,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140502,-9999,66,52,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140503,-9999,62,52,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140504,-9999,65,54,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140505,-9999,62,53,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140506,-9999,66,51,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140507,-9999,62,50,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140508,-9999,63,52,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140509,-9999,63,52,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140510,-9999,62,51,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140511,-9999,73,53,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140512,-9999,81,52,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140513,-9999,90,59,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140514,-9999,88,64,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140515,-9999,75,56,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140516,-9999,65,53,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140517,-9999,61,53,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140518,-9999,63,53,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140519,-9999,62,53,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140520,-9999,64,53,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140521,-9999,67,52,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140522,-9999,65,51,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140523,-9999,63,51,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140524,-9999,62,52,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140525,-9999,70,52,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140526,-9999,67,52,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140527,-9999,65,51,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140528,-9999,67,52,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140529,-9999,72,52,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140530,-9999,58,51,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140531,-9999,64,50,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140601,-9999,64,51,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140602,-9999,60,51,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140603,-9999,63,51,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140604,-9999,67,51,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140605,-9999,62,51,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140606,-9999,63,52,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140607,-9999,66,52,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140608,-9999,78,51,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140609,-9999,69,56,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140610,-9999,64,55,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140611,-9999,64,54,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140612,-9999,62,52,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140613,-9999,70,54,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140614,-9999,75,54,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140615,-9999,64,53,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140616,-9999,60,52,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140617,-9999,67,51,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140618,-9999,78,53,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140619,-9999,65,53,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140620,-9999,71,53,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140621,-9999,60,53,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140622,-9999,62,52,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140623,-9999,67,52,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140624,-9999,66,55,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140625,-9999,62,54,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140626,-9999,65,55,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140627,-9999,67,55,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140628,-9999,68,54,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140629,-9999,73,55,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140630,-9999,73,56,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140701,-9999,65,55,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140702,-9999,65,54,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140703,-9999,65,54,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140704,-9999,62,54,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140705,-9999,65,54,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140706,-9999,66,53,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140707,-9999,68,54,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140708,-9999,64,55,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140709,-9999,68,57,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140710,-9999,68,57,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140711,-9999,68,57,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140712,-9999,64,55,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140713,-9999,67,54,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140714,-9999,72,57,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140715,-9999,73,56,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140716,-9999,70,59,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140717,-9999,68,60,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140718,-9999,68,59,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140719,-9999,68,59,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140720,-9999,67,58,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140721,-9999,70,61,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140722,-9999,72,61,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140723,-9999,71,62,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140724,-9999,75,59,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140725,-9999,85,60,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140726,-9999,72,59,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140727,-9999,69,59,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140728,-9999,67,58,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140729,-9999,67,57,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140730,-9999,67,56,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140731,-9999,66,56,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140801,-9999,65,57,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140802,-9999,62,56,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140803,-9999,64,57,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140804,-9999,68,57,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140805,-9999,69,59,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140806,-9999,71,58,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140807,-9999,64,57,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140808,-9999,68,57,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140809,-9999,60,56,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140810,-9999,68,57,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140811,-9999,69,59,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140812,-9999,70,59,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140813,-9999,69,58,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140814,-9999,68,57,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140815,-9999,69,58,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140816,-9999,67,58,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140817,-9999,67,56,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140818,-9999,62,57,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140819,-9999,68,58,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140820,-9999,67,60,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140821,-9999,69,59,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140822,-9999,68,59,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140823,-9999,70,60,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140824,-9999,69,59,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140825,-9999,68,61,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140826,-9999,69,60,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140827,-9999,69,59,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140828,-9999,68,59,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140829,-9999,69,58,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140830,-9999,71,60,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140831,-9999,71,59,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140901,-9999,74,59,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140902,-9999,65,58,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140903,-9999,69,59,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140904,-9999,69,59,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140905,-9999,68,59,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140906,-9999,67,59,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140907,-9999,66,57,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140908,-9999,64,57,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140909,-9999,66,57,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140910,-9999,80,57,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140911,-9999,78,56,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140912,-9999,68,56,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140913,-9999,68,56,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140914,-9999,70,58,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140915,-9999,71,60,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140916,-9999,75,60,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140917,-9999,74,62,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140918,-9999,74,62,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140919,-9999,68,62,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140920,-9999,66,61,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140921,-9999,67,62,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140922,-9999,71,62,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140923,-9999,70,61,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140924,-9999,75,62,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140925,-9999,71,58,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140926,-9999,70,61,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140927,-9999,70,60,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140928,-9999,69,60,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140929,-9999,65,57,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140930,-9999,69,58,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141001,-9999,82,59,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141002,-9999,88,60,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141003,-9999,92,65,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141004,-9999,91,63,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141005,-9999,82,57,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141006,-9999,73,55,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141007,-9999,66,55,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141008,-9999,66,55,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141009,-9999,62,56,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141010,-9999,64,56,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141011,-9999,71,55,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141012,-9999,85,58,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141013,-9999,79,59,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141014,-9999,68,58,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141015,-9999,70,59,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141016,-9999,68,56,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141017,-9999,74,57,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141018,-9999,76,63,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141019,-9999,70,58,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141020,-9999,67,59,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141021,-9999,67,55,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141022,-9999,70,56,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141023,-9999,71,60,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141024,-9999,68,58,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141025,-9999,69,59,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141026,-9999,67,55,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141027,-9999,66,54,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141028,-9999,69,55,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141029,-9999,79,57,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141030,-9999,71,61,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141031,-9999,62,57,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141101,-9999,64,55,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141102,-9999,64,53,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141103,-9999,68,52,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141104,-9999,69,54,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141105,-9999,75,57,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141106,-9999,73,57,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141107,-9999,67,56,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141108,-9999,76,56,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141109,-9999,72,54,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141110,-9999,62,54,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141111,-9999,64,57,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141112,-9999,65,56,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141113,-9999,63,55,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141114,-9999,65,55,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141115,-9999,65,53,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141116,-9999,63,56,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141117,-9999,66,52,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141118,-9999,64,53,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141119,-9999,61,55,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141120,-9999,58,54,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141121,-9999,61,54,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141122,-9999,64,56,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141123,-9999,65,51,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141124,-9999,66,50,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141125,-9999,65,52,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141126,-9999,68,53,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141127,-9999,67,53,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141128,-9999,63,49,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141129,-9999,65,55,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141130,-9999,60,54,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141201,-9999,65,57,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141202,-9999,61,55,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141203,-9999,64,57,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141204,-9999,66,57,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141205,-9999,64,57,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141206,-9999,66,58,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141207,-9999,63,57,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141208,-9999,68,57,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141209,-9999,63,58,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141210,-9999,64,57,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141211,-9999,64,50,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141212,-9999,57,49,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141213,-9999,56,50,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141214,-9999,59,50,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141215,-9999,55,50,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141216,-9999,61,50,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141217,-9999,58,50,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141218,-9999,60,50,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141219,-9999,57,54,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141220,-9999,61,55,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141221,-9999,62,57,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141222,-9999,64,54,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141223,-9999,68,53,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141224,-9999,61,49,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141225,-9999,57,47,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141226,-9999,58,48,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141227,-9999,55,45,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141228,-9999,57,45,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141229,-9999,54,46,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141230,-9999,53,45,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141231,-9999,57,45,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150101,-9999,54,41,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150102,-9999,52,42,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150103,-9999,53,42,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150104,-9999,55,45,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150105,-9999,61,47,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150106,-9999,64,49,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150107,-9999,67,49,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150108,-9999,63,51,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150109,-9999,66,53,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150110,-9999,62,51,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150111,-9999,57,51,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150112,-9999,63,49,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150113,-9999,64,48,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150114,-9999,59,48,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150115,-9999,58,48,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150116,-9999,61,49,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150117,-9999,60,51,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150118,-9999,63,53,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150119,-9999,60,53,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150120,-9999,62,50,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150121,-9999,63,48,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150122,-9999,57,48,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150123,-9999,66,48,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150124,-9999,63,49,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150125,-9999,64,46,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150126,-9999,64,49,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150127,-9999,66,56,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150128,-9999,67,51,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150129,-9999,66,51,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150130,-9999,64,50,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150131,-9999,74,52,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150201,-9999,66,50,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150202,-9999,66,52,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150203,-9999,68,55,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150204,-9999,63,53,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150205,-9999,64,53,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150206,-9999,64,58,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150207,-9999,65,60,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150208,-9999,66,57,-9999
